"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","2 Import Person with all updated fields - Precheck Only","","Sun May 11 21:16:16 UTC 2025","skipped","Sun May 11 21:16:16 UTC 2025","","Import People Updates","",""
"","22537","1.3. Business Name populated only -- redirect to Add Item page","Add Person","Sun May 11 21:44:59 UTC 2025","passed","Sun May 11 21:45:21 UTC 2025","","1. Org Admin","",""
"","22960","2.1 verify Org Case Number Format and check that Case Review Date/Notes is NOT displayed for Org Admin","Add Case","Sun May 11 21:15:24 UTC 2025","passed","Sun May 11 21:15:47 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","43452","1.7. Add Item from Person View/ ""Items Belonging to"" tab -- redirect to Add Duplicate Item page and complete the action","Add Item","Sun May 11 21:30:39 UTC 2025","passed","Sun May 11 21:31:22 UTC 2025","","1. Org Admin","",""
"","94868","8.1 verify that required custom form is attached to the case with blank fields","Add Case","Sun May 11 21:22:38 UTC 2025","failed","Sun May 11 21:24:13 UTC 2025","","8. --- with required Custom Form but not filled out, all optional fields on Form","",""
"","1","1.3. DR for multiple parent and child locations - starting with Parent loc - No Discrepancies Found","Inventory Reports","Sun May 11 21:14:31 UTC 2025","skipped","Sun May 11 21:14:31 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","37314","1.6. Add Item from Person View/ Items Recovered By -- redirect to Item View/ Notes tab","Add Item","Sun May 11 21:30:01 UTC 2025","passed","Sun May 11 21:30:39 UTC 2025","","1. Org Admin","",""
"","196","2. Verify Transfer transaction and enabled/disabled actions for Checked Out item","","Sun May 11 21:35:52 UTC 2025","failed","Sun May 11 21:35:52 UTC 2025","","Item Transactions & Actions","",""
"","1","1.1. DR for single parent location - No Discrepancies Found","Inventory Reports","Sun May 11 21:14:31 UTC 2025","broken","Sun May 11 21:14:31 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","61979","A.N_1. Add Note to Case","","Sun May 11 21:42:41 UTC 2025","failed","Sun May 11 21:43:43 UTC 2025","","Add Notes","",""
"","30230","4.1 verify Org Default Case Number Prefix, clear a default value and save the other one","Add Case","Sun May 11 21:18:05 UTC 2025","passed","Sun May 11 21:18:35 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","80827","2.2 verify Org Case Number Format with custom validation message","Add Case","Sun May 11 21:15:47 UTC 2025","failed","Sun May 11 21:17:08 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","0","6. Import update for item status (CheckIn transaction)","","Sun May 11 21:14:57 UTC 2025","skipped","Sun May 11 21:14:57 UTC 2025","","Import Item Updates","",""
"","672","I.T_1.1 Import Legacy Tasks for Case","","Sun May 11 21:15:22 UTC 2025","failed","Sun May 11 21:15:22 UTC 2025","","Import Tasks","",""
"","17826","1.4. redirect to Case View page","Add Person","Sun May 11 21:45:21 UTC 2025","passed","Sun May 11 21:45:39 UTC 2025","","1. Org Admin","",""
"","3","5 Five thousand notes for Item and verify notes count on search","","Sun May 11 21:15:55 UTC 2025","skipped","Sun May 11 21:15:55 UTC 2025","","Import Notes","",""
"","0","1.6. Create and run DR for single parent location - multiple Discrepancies Found","Inventory Reports","Sun May 11 21:14:31 UTC 2025","skipped","Sun May 11 21:14:31 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","19581","4. Add a Person with disabled fields & check if those are shown up on Person Edit page after enabling all of the rest of the fields and editing Business Name / First Name / Last Name","","Sun May 11 21:30:49 UTC 2025","passed","Sun May 11 21:31:09 UTC 2025","","Edit Person","",""
"","699","I.U_1 Import and verify User with all fields","","Sun May 11 21:16:26 UTC 2025","failed","Sun May 11 21:16:27 UTC 2025","","Import Users","",""
"","86673","3.1 Verify ""Re-Distribute"" for ""Past Due"" cases","Auto-Disposition","Sun May 11 21:15:20 UTC 2025","failed","Sun May 11 21:16:46 UTC 2025","","3. Verify ""Re-Distribute Case Review Dates"" functionality","",""
"","0","1.4. Create and run DR for multiple parent and child locations - starting with Child loc -  No Discrepancies Found","Inventory Reports","Sun May 11 21:14:31 UTC 2025","skipped","Sun May 11 21:14:31 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","68708","3.4 --- Duplicating item with Currency Form attached","Add Item","Sun May 11 21:36:39 UTC 2025","passed","Sun May 11 21:37:48 UTC 2025","","3 Add Item with Custom Form","",""
"","8397","1.1.3 validation message for missing permissions","Add User","Sun May 11 21:52:21 UTC 2025","failed","Sun May 11 21:52:30 UTC 2025","","1.1 Org Admin","",""
"","616","7 Validation messages for wrongly formatted values","","Sun May 11 21:15:56 UTC 2025","failed","Sun May 11 21:15:56 UTC 2025","","Import Notes","",""
"","254","1.1.1 equals {email of the user (current user) who created a case}","Cases Search","Sun May 11 21:14:49 UTC 2025","failed","Sun May 11 21:14:49 UTC 2025","1.1 Created By","1 Org Admin","",""
"","49331","3.3 --- with required Currency Form attached - System Template","Add Item","Sun May 11 21:35:49 UTC 2025","passed","Sun May 11 21:36:39 UTC 2025","","3 Add Item with Custom Form","",""
"","167","1.2 Validation messages","","Sun May 11 21:15:25 UTC 2025","failed","Sun May 11 21:15:25 UTC 2025","","Login page","",""
"","12472","1.3.1 --- with required Custom Form filled out, all required fields on Form","Add User","Sun May 11 21:53:24 UTC 2025","failed","Sun May 11 21:53:37 UTC 2025","","1.3 --- with Custom Forms","",""
"","1","I.C.U_2 Case Updates Import - Precheck Only","","Sun May 11 21:14:40 UTC 2025","skipped","Sun May 11 21:14:40 UTC 2025","","Import Case Updates","",""
"","12753","1.1.1 Add task with required fields only -- Unassigned-- keep template content-- search for task on the grid by Creator name-- verify values on grid","Add Task","Sun May 11 21:49:27 UTC 2025","failed","Sun May 11 21:49:40 UTC 2025","","1.1 Org Admin","",""
"","578","1.1 all fields turned on and edited, ""overwrite existing values"" turned OFF","Mass Update Cases","Sun May 11 21:14:40 UTC 2025","failed","Sun May 11 21:14:41 UTC 2025","","1. all fields enabled in Org Settings","",""
"","21380","1.2. Optional fields disabled -- First & Last Name populated -- redirect to Add Person page again","Add Person","Sun May 11 21:44:37 UTC 2025","passed","Sun May 11 21:44:59 UTC 2025","","1. Org Admin","",""
"","26817","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Sun May 11 21:18:35 UTC 2025","passed","Sun May 11 21:19:02 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","124","3. Scanning 1000 items during Inventory report","Inventory Reports","Sun May 11 21:14:32 UTC 2025","failed","Sun May 11 21:14:32 UTC 2025","","2. Scanning 1000 items","",""
"","101606","2.1 Add User to a Group, then add to another Group --> Verify that previous User Group is not overwritten","","Sun May 11 21:33:21 UTC 2025","passed","Sun May 11 21:35:02 UTC 2025","","Edit User","",""
"","1","4 Validation messages for wrongly formatted values","","Sun May 11 21:15:14 UTC 2025","skipped","Sun May 11 21:15:14 UTC 2025","","Import Legacy Chain of Custody","",""
"","610","3. Import Person with all fields - Precheck Only","","Sun May 11 21:16:07 UTC 2025","failed","Sun May 11 21:16:08 UTC 2025","","Import People","",""
"","0","1.5 Org Admin-- minimum case fields -- redirect to Media tab on Case View page","Add Case","Sun May 11 21:15:17 UTC 2025","skipped","Sun May 11 21:15:17 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","0","I.C_3 Case with custom fields","","Sun May 11 21:14:48 UTC 2025","skipped","Sun May 11 21:14:48 UTC 2025","","Import Cases","",""
"","53467","1.1 All fields enabled -- ""Item Belongs To Shows All People"" turned ON in Org Settings -- multiple people not linked to Primary Case are selected in ""Item Belongs to"" field ","Add Item","Sun May 11 21:27:55 UTC 2025","passed","Sun May 11 21:28:49 UTC 2025","","1. Org Admin","",""
"","322942","Add Dispo Task with 11 1DA items and assign to Org Admin, --set different actions for item using all variations--using Actions menu and grid, --check statuses and notes upon submission","","Sun May 11 21:54:32 UTC 2025","failed","Sun May 11 21:59:55 UTC 2025","","Dispo Auth","",""
"","711","8 Validation messages for invalid values","","Sun May 11 21:15:56 UTC 2025","failed","Sun May 11 21:15:57 UTC 2025","","Import Notes","",""
